label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
C,0.0,0.0,0.0,-0.4098607897758484,-0.016796620562672615,-2.880897227441892e-05,-0.8172422647476196,-0.15347357094287872,-3.896062116837129e-05,-1.1268562078475952,-0.21088667213916779,-6.295528874034062e-05,-1.3376208543777466,-0.34697166085243225,-8.229094964917749e-05,-0.6885842680931091,-0.7083179354667664,0.00010160428064409643,-0.9074353575706482,-0.9310131669044495,6.713176117045805e-05,-1.0786314010620117,-0.9974773526191711,9.986966688302346e-06,-1.240799069404602,-1.0160231590270996,-3.520191239658743e-05,-0.5858084559440613,-0.8104496002197266,7.576806819997728e-05,-0.8215686678886414,-1.0654789209365845,3.911403473466635e-05,-1.0245181322097778,-1.146561861038208,-2.4118686269503087e-05,-1.2127012014389038,-1.1503657102584839,-7.130493031581864e-05,-0.4577329754829407,-0.8772124648094177,3.192762960679829e-05,-0.6959109902381897,-1.1651910543441772,-6.629502877331106e-06,-0.9087328910827637,-1.2517428398132324,-5.431277531897649e-05,-1.1083714962005615,-1.248239278793335,-8.559854904888198e-05,-0.30360105633735657,-0.9036747217178345,-1.9019378669327125e-05,-0.5107825398445129,-1.1602749824523926,-5.240016616880894e-05,-0.7074652910232544,-1.2702280282974243,-8.15123348729685e-05,-0.9100276231765747,-1.3131754398345947,-0.00010247677710140124
C,0.0,0.0,0.0,-0.3942393362522125,0.05024481192231178,-4.721620643977076e-05,-0.8220522999763489,-0.07069801539182663,-5.9914491430390626e-05,-1.160614013671875,-0.16184258460998535,-8.021055691642687e-05,-1.3834872245788574,-0.3025737702846527,-9.511127427686006e-05,-0.7310349345207214,-0.6782592535018921,7.445233495673165e-05,-0.9426352977752686,-0.9248115420341492,5.395694461185485e-05,-1.1117874383926392,-1.018399953842163,1.2004384188912809e-05,-1.2825511693954468,-1.0717809200286865,-2.657802906469442e-05,-0.6057029366493225,-0.7956908345222473,6.121757905930281e-05,-0.8461382389068604,-1.0640381574630737,3.705193375935778e-05,-1.0471749305725098,-1.1549066305160522,-5.971853624942014e-06,-1.2319152355194092,-1.1680256128311157,-4.0123228245647624e-05,-0.4546615183353424,-0.8710802793502808,3.0163921110215597e-05,-0.6923200488090515,-1.1636629104614258,-1.2276477718842216e-06,-0.8950819969177246,-1.2457923889160156,-3.3106174669228494e-05,-1.095200538635254,-1.2453936338424683,-5.49992109881714e-05,-0.2678135335445404,-0.9097750782966614,-9.803035027289297e-06,-0.4626346230506897,-1.1582297086715698,-4.579424421535805e-05,-0.6444162726402283,-1.2524523735046387,-7.150724559323862e-05,-0.8336611986160278,-1.2760218381881714,-8.890344179235399e-05
C,0.0,0.0,0.0,-0.4108527600765228,0.04098089039325714,-4.16362818214111e-05,-0.8279942274093628,-0.09842729568481445,-5.173246609047055e-05,-1.1481573581695557,-0.20989260077476501,-7.12173423380591e-05,-1.344486117362976,-0.38879910111427307,-8.623904432170093e-05,-0.7084988355636597,-0.7057129144668579,8.826707198750228e-05,-0.9103777408599854,-0.977198600769043,6.267358548939228e-05,-1.0716285705566406,-1.069680094718933,1.281976165046217e-05,-1.2406117916107178,-1.1061426401138306,-2.8489073883974925e-05,-0.573032796382904,-0.8195323944091797,7.167340663727373e-05,-0.7875697016716003,-1.1298471689224243,3.625404860940762e-05,-0.9821915626525879,-1.2202037572860718,-2.426165883662179e-05,-1.1638636589050293,-1.2150696516036987,-6.66658888803795e-05,-0.420584499835968,-0.8918269872665405,3.783783540711738e-05,-0.6290534734725952,-1.2208473682403564,2.6195039026788436e-06,-0.8298461437225342,-1.3164242506027222,-4.302561501390301e-05,-1.0224552154541016,-1.314859390258789,-7.190359610831365e-05,-0.23909084498882294,-0.9260643720626831,-3.7503809835470747e-06,-0.42427077889442444,-1.2096110582351685,-3.918561196769588e-05,-0.61360102891922,-1.3311625719070435,-7.028599793557078e-05,-0.8055444359779358,-1.3795671463012695,-9.066912753041834e-05
C,0.0,0.0,0.0,-0.3836127519607544,0.004297289066016674,-3.15251418214757e-05,-0.7957379221916199,-0.15796586871147156,-5.5272601457545534e-05,-1.105096459388733,-0.23019438982009888,-9.02510728337802e-05,-1.3270457983016968,-0.3591708838939667,-0.00012133156269555911,-0.6658090949058533,-0.7714715003967285,5.410110316006467e-05,-0.8535796999931335,-1.049183964729309,1.6325526530636125e-06,-1.0256952047348022,-1.1257574558258057,-6.221660441951826e-05,-1.195226788520813,-1.1152019500732422,-0.0001055064276442863,-0.5335991978645325,-0.8457374572753906,2.6164572773268446e-05,-0.7445409297943115,-1.1833962202072144,-3.381755232112482e-05,-0.9507115483283997,-1.2379227876663208,-9.915395639836788e-05,-1.1332703828811646,-1.1636674404144287,-0.00013739180576521903,-0.38541296124458313,-0.8799960613250732,-1.6171719835256226e-05,-0.593640923500061,-1.230674386024475,-6.265923730097711e-05,-0.8155631422996521,-1.294817566871643,-0.0001027839898597449,-1.015855312347412,-1.2431633472442627,-0.0001232924551004544,-0.21904385089874268,-0.864151120185852,-6.523498450405896e-05,-0.405337393283844,-1.155395269393921,-0.000103930571640376,-0.613635241985321,-1.2706568241119385,-0.00013065343955531716,-0.8143125772476196,-1.2985477447509766,-0.0001450598647352308
C,0.0,0.0,0.0,-0.3921199142932892,-0.023102642968297005,-6.77405023452593e-06,-0.8022199869155884,-0.1947406530380249,-2.121853322023526e-05,-1.1122828722000122,-0.24432678520679474,-5.578826312557794e-05,-1.3689228296279907,-0.33520716428756714,-8.72983509907499e-05,-0.6334408521652222,-0.7969864010810852,0.00010688962356653064,-0.814299464225769,-1.058876395225525,7.393053238047287e-05,-0.9964127540588379,-1.1250056028366089,1.7957452655537054e-05,-1.182999849319458,-1.121617317199707,-2.446197140670847e-05,-0.5081320405006409,-0.8612791895866394,6.224981916602701e-05,-0.7246811389923096,-1.1919070482254028,1.5030114809633233e-05,-0.9578845500946045,-1.2328749895095825,-5.048558523412794e-05,-1.1587458848953247,-1.1465903520584106,-9.07580106286332e-05,-0.3745875954627991,-0.8841689825057983,3.548645736373146e-06,-0.5824639797210693,-1.232696294784546,-3.8245987525442615e-05,-0.8332182168960571,-1.2713285684585571,-7.727566116955131e-05,-1.0437655448913574,-1.1932172775268555,-9.600735211279243e-05,-0.24115757644176483,-0.8605785369873047,-6.0547685279743746e-05,-0.459850013256073,-1.1519111394882202,-9.532475814921781e-05,-0.700986921787262,-1.2439721822738647,-0.00011742661445168778,-0.9115197658538818,-1.2369157075881958,-0.00012824698933400214
C,0.0,0.0,0.0,-0.40293243527412415,-0.03214094042778015,1.5551155229331926e-05,-0.7956839203834534,-0.2041175812482834,1.4727420420967974e-05,-1.0896313190460205,-0.26136669516563416,-1.2793292626156472e-05,-1.3561838865280151,-0.32265180349349976,-3.943543561035767e-05,-0.6437187194824219,-0.7809144258499146,0.00015254263416863978,-0.8198012709617615,-1.0094075202941895,0.00013654523354489356,-1.0035654306411743,-1.0715198516845703,9.173640864901245e-05,-1.1814680099487305,-1.074123740196228,5.5083888582885265e-05,-0.5260376930236816,-0.8504612445831299,9.666525875218213e-05,-0.736009418964386,-1.1620451211929321,6.901567394379526e-05,-0.9726560115814209,-1.191552758216858,1.5924333638395183e-05,-1.1750072240829468,-1.1127959489822388,-1.7271031538257375e-05,-0.4035854637622833,-0.87386155128479,2.620918894535862e-05,-0.6049649715423584,-1.199851632118225,-2.61414902524848e-06,-0.8560042381286621,-1.2348949909210205,-2.982455407618545e-05,-1.0686712265014648,-1.1654835939407349,-4.237118628225289e-05,-0.28857001662254333,-0.8483521342277527,-4.9211597797693685e-05,-0.5110926628112793,-1.1238536834716797,-7.559833466075361e-05,-0.744992196559906,-1.2026373147964478,-8.784930105321109e-05,-0.9496990442276001,-1.1895779371261597,-9.265795961255208e-05
C,0.0,0.0,0.0,-0.41408485174179077,-0.04530126601457596,2.69028441834962e-05,-0.786429226398468,-0.19863951206207275,3.425964678172022e-05,-1.0656368732452393,-0.23245328664779663,1.2245342077221721e-05,-1.3077824115753174,-0.30762043595314026,-6.3097004385781474e-06,-0.6550917029380798,-0.749919593334198,0.0001695862301858142,-0.8307362198829651,-0.9913426637649536,0.00014783050573896617,-1.022359848022461,-1.0303057432174683,9.7657524747774e-05,-1.2076828479766846,-1.010071873664856,5.9226284065516666e-05,-0.5610263347625732,-0.8277979493141174,0.00010831711551873013,-0.7734878659248352,-1.1551676988601685,7.963621465023607e-05,-1.0177558660507202,-1.1752488613128662,2.9622173315146938e-05,-1.212768316268921,-1.0847597122192383,-2.717564711929299e-06,-0.46603840589523315,-0.8570032715797424,3.0233351935748942e-05,-0.6779366731643677,-1.1894915103912354,3.521262215144816e-06,-0.9335362315177917,-1.2036949396133423,-2.1839521650690585e-05,-1.1326308250427246,-1.124644160270691,-3.499633749015629e-05,-0.38347113132476807,-0.8381805419921875,-5.3244126320350915e-05,-0.5957845449447632,-1.1068576574325562,-7.093203021213412e-05,-0.8287454843521118,-1.157981276512146,-8.01689166110009e-05,-1.0304161310195923,-1.1332465410232544,-8.633058314444497e-05
C,0.0,0.0,0.0,-0.4405580163002014,-0.06712298840284348,4.915550380246714e-05,-0.7859963178634644,-0.1714334785938263,5.954717198619619e-05,-1.054400086402893,-0.1925487369298935,3.277853465988301e-05,-1.2818118333816528,-0.3096041977405548,8.17759610072244e-06,-0.6555940508842468,-0.7493292093276978,0.00021559510787483305,-0.8466150760650635,-0.9827596545219421,0.00020392278383951634,-1.0521483421325684,-1.0114294290542603,0.00015711229934822768,-1.2294557094573975,-0.983054518699646,0.00012030571087962016,-0.5684204697608948,-0.8227382302284241,0.00014102953718975186,-0.81638503074646,-1.1563796997070312,0.0001189669783343561,-1.0619288682937622,-1.1576565504074097,6.931296229595318e-05,-1.2349283695220947,-1.0456066131591797,3.8285415939753875e-05,-0.49375104904174805,-0.853357195854187,4.9054284318117425e-05,-0.7443031668663025,-1.1853455305099487,3.1162584491539747e-05,-0.9987485408782959,-1.1886508464813232,1.0914390259131324e-05,-1.1852734088897705,-1.0973397493362427,3.109593649242015e-07,-0.43414682149887085,-0.8367264270782471,-4.7609883040422574e-05,-0.6671867370605469,-1.1031056642532349,-5.630986561300233e-05,-0.904401957988739,-1.147410273551941,-5.888472878723405e-05,-1.1091575622558594,-1.1183675527572632,-6.125391519162804e-05
C,0.0,0.0,0.0,-0.4199563264846802,-0.04033045098185539,2.145825965271797e-05,-0.7627938985824585,-0.14237751066684723,1.1273644304310437e-05,-1.0345240831375122,-0.1700351983308792,-3.00940537272254e-05,-1.2732889652252197,-0.2899700999259949,-6.822989962529391e-05,-0.6686064004898071,-0.7359259128570557,0.00014508752792607993,-0.8927916884422302,-0.9675711989402771,9.843923908192664e-05,-1.1075167655944824,-0.9746083617210388,3.5526940337149426e-05,-1.2567270994186401,-0.9207251667976379,-5.7390261645196006e-06,-0.5772552490234375,-0.8165637254714966,7.968990394147113e-05,-0.8419577479362488,-1.162078857421875,2.5692548661027104e-05,-1.0965615510940552,-1.1356706619262695,-3.066895078518428e-05,-1.2535712718963623,-1.0001970529556274,-6.031282464391552e-05,-0.48884278535842896,-0.8501245379447937,-3.274284154031193e-06,-0.7453176379203796,-1.2050256729125977,-4.470377825782634e-05,-1.011855959892273,-1.1888505220413208,-6.946779467398301e-05,-1.1841751337051392,-1.0772448778152466,-7.832012488506734e-05,-0.4122241735458374,-0.825557291507721,-9.213757584802806e-05,-0.6494645476341248,-1.0890183448791504,-0.00012115773279219866,-0.8983753323554993,-1.1359562873840332,-0.0001342716277576983,-1.099900722503662,-1.1088204383850098,-0.0001398629101458937
C,0.0,0.0,0.0,-0.41559287905693054,-0.032096076756715775,2.8398126232787035e-05,-0.7367227673530579,-0.12088645994663239,2.4794591809040867e-05,-1.000245451927185,-0.15291357040405273,-1.318678641837323e-05,-1.2426958084106445,-0.2634764313697815,-4.775211345986463e-05,-0.6670755743980408,-0.7242444157600403,0.00017858347564470023,-0.8663724064826965,-0.9463764429092407,0.00015242745575960726,-1.0651013851165771,-0.9619449973106384,0.0001037640540744178,-1.2119207382202148,-0.9253934025764465,6.967075751163065e-05,-0.5815387964248657,-0.8135187029838562,0.00011138917034259066,-0.826973021030426,-1.147627353668213,8.245553908636793e-05,-1.0656622648239136,-1.1200616359710693,4.195603105472401e-05,-1.2115873098373413,-0.9909970760345459,2.0438803403521888e-05,-0.4998030960559845,-0.8552356362342834,2.5225610443158075e-05,-0.7428992390632629,-1.194677710533142,-1.3716680768993683e-06,-0.9970462322235107,-1.167946219444275,-1.388168766425224e-05,-1.1575696468353271,-1.0458027124404907,-1.5859863196965307e-05,-0.43152159452438354,-0.8341225385665894,-6.768167804693803e-05,-0.6768141984939575,-1.0864754915237427,-8.740716293687001e-05,-0.91594398021698,-1.1050087213516235,-9.081889584194869e-05,-1.1019858121871948,-1.0451759099960327,-8.981135033536702e-05
C,0.0,0.0,0.0,-0.4330286979675293,0.04304860532283783,1.798171433620155e-05,-0.8301120400428772,-0.06688123941421509,2.1365272914408706e-05,-1.1606770753860474,-0.12635080516338348,-6.522990588564426e-06,-1.4462931156158447,-0.27761176228523254,-3.1653740734327585e-05,-0.5971250534057617,-0.7452075481414795,0.00016936194151639938,-0.8263370990753174,-1.012771487236023,0.0001613862405065447,-1.1049562692642212,-1.108907699584961,0.0001344149059150368,-1.3366963863372803,-1.126980185508728,0.00011015994823537767,-0.4911351203918457,-0.8710833787918091,0.00010312969970982522,-0.7823838591575623,-1.2057993412017822,9.426270116819069e-05,-1.125814437866211,-1.2748762369155884,6.84509941493161e-05,-1.4061665534973145,-1.2442653179168701,4.98158042319119e-05,-0.3895031809806824,-0.9686670899391174,1.8441874999552965e-05,-0.7259382605552673,-1.3311880826950073,-1.1338401236571372e-05,-1.0760678052902222,-1.3980787992477417,-2.122061596310232e-05,-1.343604564666748,-1.3494013547897339,-1.969518416444771e-05,-0.31128743290901184,-1.0168832540512085,-7.276074029505253e-05,-0.6830257177352905,-1.284442663192749,-0.00011453888146206737,-1.000476360321045,-1.3533058166503906,-0.0001259956043213606,-1.2613914012908936,-1.3279316425323486,-0.00012588589743245393
C,0.0,0.0,0.0,-0.42371416091918945,0.08162711560726166,7.812637340975925e-05,-0.848598062992096,-0.014238875359296799,0.00013128451246302575,-1.1495455503463745,-0.08336716145277023,0.0001378438319079578,-1.433835744857788,-0.20202335715293884,0.00014237845607567579,-0.6430047154426575,-0.6918982267379761,0.0002903642307501286,-0.8923205137252808,-0.915439784526825,0.00033089492353610694,-1.1434428691864014,-1.0155242681503296,0.0003253901086281985,-1.3599718809127808,-1.050204873085022,0.0003113112470600754,-0.5376492142677307,-0.8431686162948608,0.00019528550910763443,-0.8563730716705322,-1.093526005744934,0.0002255030267406255,-1.197510838508606,-1.1723757982254028,0.00019751102081499994,-1.4510070085525513,-1.1714576482772827,0.0001752869284246117,-0.45325127243995667,-0.9549572467803955,8.281241753138602e-05,-0.8062186241149902,-1.2479138374328613,7.174201891757548e-05,-1.1479369401931763,-1.29656183719635,4.96305146953091e-05,-1.4023603200912476,-1.2623639106750488,4.185911166132428e-05,-0.39082086086273193,-1.018248438835144,-3.221989027224481e-05,-0.76727294921875,-1.2442632913589478,-6.589807890122756e-05,-1.0586634874343872,-1.2785491943359375,-7.759738218737766e-05,-1.2987723350524902,-1.2478677034378052,-7.851326517993584e-05
C,0.0,0.0,0.0,-0.40883028507232666,0.05602608993649483,6.883052265038714e-05,-0.7560308575630188,-0.02384365163743496,9.89968903013505e-05,-1.0352025032043457,-0.06551020592451096,8.786180842434987e-05,-1.294769287109375,-0.14450274407863617,7.623183773830533e-05,-0.6075471043586731,-0.7321011424064636,0.00025299828848801553,-0.863493800163269,-0.8952001333236694,0.00028134658350609243,-1.0942604541778564,-0.9245621562004089,0.0002613240503706038,-1.2856873273849487,-0.9204298853874207,0.00023677056015003473,-0.5394010543823242,-0.8420489430427551,0.00017283686611335725,-0.8636196851730347,-1.0851898193359375,0.0002037703525274992,-1.136940598487854,-1.088279366493225,0.0001815239229472354,-1.3325889110565186,-1.0199511051177979,0.00015867686306592077,-0.4848141372203827,-0.9009327292442322,7.630987965967506e-05,-0.8129945397377014,-1.1764495372772217,8.841381350066513e-05,-1.09626042842865,-1.1768606901168823,8.069379691733047e-05,-1.298782467842102,-1.1050094366073608,7.040727359708399e-05,-0.47136229276657104,-0.899313747882843,-2.4699478672118858e-05,-0.7811067700386047,-1.1326100826263428,-2.6725561838247813e-05,-1.0398386716842651,-1.1558040380477905,-2.493942156434059e-05,-1.245403528213501,-1.1093143224716187,-2.570868491602596e-05
C,0.0,0.0,0.0,-0.4803011417388916,0.041702769696712494,0.00011578630801523104,-0.801982045173645,-0.04157242923974991,0.00017731059051584452,-1.0736128091812134,-0.06503142416477203,0.00018749652372207493,-1.3196991682052612,-0.1487593650817871,0.0001939523353939876,-0.6442058682441711,-0.6720980405807495,0.0003430595970712602,-0.9306102395057678,-0.8308636546134949,0.0003903075703419745,-1.1726279258728027,-0.850477397441864,0.00037116536987014115,-1.362533688545227,-0.8294898271560669,0.0003467689093668014,-0.5898273587226868,-0.8075292706489563,0.0002477426314726472,-0.9260521531105042,-1.0419858694076538,0.0002971571811940521,-1.2131606340408325,-1.054758906364441,0.00026054750196635723,-1.3983936309814453,-0.9604247212409973,0.00022383613395504653,-0.5463922023773193,-0.8879140615463257,0.00013709013001061976,-0.8777870535850525,-1.1478595733642578,0.0001704927271930501,-1.1729027032852173,-1.1555018424987793,0.0001501273363828659,-1.363216757774353,-1.0652538537979126,0.00012658085324801505,-0.5402257442474365,-0.9118104577064514,2.554748789407313e-05,-0.8373130559921265,-1.1349478960037231,4.509820792009123e-05,-1.1084941625595093,-1.1527512073516846,4.920785067952238e-05,-1.3160020112991333,-1.0874227285385132,4.5753880840493366e-05
C,0.0,0.0,0.0,-0.4629168212413788,0.04274742677807808,0.00014311791164800525,-0.8188184499740601,-0.05444661155343056,0.00022266800806391984,-1.0992101430892944,-0.09105685353279114,0.0002480861730873585,-1.3568495512008667,-0.16371889412403107,0.00026879095821641386,-0.6504935622215271,-0.6884099245071411,0.0003709643497131765,-0.9285334348678589,-0.8800013065338135,0.0004313699319027364,-1.1591440439224243,-0.8840038180351257,0.0004228639299981296,-1.3478773832321167,-0.8489370942115784,0.0004066455294378102,-0.5867148637771606,-0.8097935318946838,0.0002687015803530812,-0.917465090751648,-1.048275351524353,0.0003277182695455849,-1.211922526359558,-1.0271999835968018,0.0002970639616250992,-1.3993736505508423,-0.9234237670898438,0.0002666003128979355,-0.5420669913291931,-0.8703802824020386,0.0001538965298095718,-0.8795848488807678,-1.1294856071472168,0.00019697479729074985,-1.1787227392196655,-1.0961703062057495,0.00018365394498687238,-1.3786613941192627,-0.9933096170425415,0.00016568723367527127,-0.5445109605789185,-0.870681643486023,4.098232602700591e-05,-0.8633455038070679,-1.0955564975738525,6.937284342711791e-05,-1.1261992454528809,-1.09125554561615,7.938021735753864e-05,-1.3282395601272583,-1.0199280977249146,8.092782809399068e-05
C,0.0,0.0,0.0,-0.5068112015724182,0.07720209658145905,0.00016505068924743682,-0.8608052730560303,0.012072362937033176,0.0002573164238128811,-1.1386483907699585,-0.016887081786990166,0.0002853105834219605,-1.4109972715377808,-0.11361605674028397,0.00030563405016437173,-0.7064453959465027,-0.6260943412780762,0.0004538439097814262,-0.9711906313896179,-0.8100964426994324,0.0005425228737294674,-1.1821091175079346,-0.8433077931404114,0.0005357590271160007,-1.3744245767593384,-0.8303429484367371,0.0005111007485538721,-0.6400389671325684,-0.7683423757553101,0.0003335314686410129,-0.958676815032959,-0.9945990443229675,0.000405257596867159,-1.2484924793243408,-1.0036319494247437,0.0003496051940601319,-1.4359803199768066,-0.8979526162147522,0.0002957580436486751,-0.5981101989746094,-0.8558337688446045,0.0001998385414481163,-0.9188589453697205,-1.1048486232757568,0.0002478578535374254,-1.218756079673767,-1.0897482633590698,0.00021192169515416026,-1.4295965433120728,-0.9831230640411377,0.00017432002641726285,-0.5886988043785095,-0.8876813650131226,6.905799818923697e-05,-0.8983361721038818,-1.1091630458831787,9.417065302841365e-05,-1.1705877780914307,-1.092226266860962,9.265662083635107e-05,-1.3782689571380615,-1.0000004768371582,8.233493281295523e-05
C,0.0,0.0,0.0,-0.4338415861129761,0.06957084685564041,-7.3640403570607305e-06,-0.8250298500061035,-0.00019079080084338784,-1.188814621855272e-05,-1.164408802986145,-0.0521390363574028,-4.203421849524602e-05,-1.4612616300582886,-0.18357549607753754,-6.754039350198582e-05,-0.6825796365737915,-0.6784977316856384,0.00016303316806443036,-0.9635289907455444,-0.8880487084388733,0.00014717776502948254,-1.2174237966537476,-0.9385485053062439,0.00010197719529969618,-1.4139336347579956,-0.930008053779602,6.51434384053573e-05,-0.6065185070037842,-0.7950693964958191,0.00011934609938180074,-0.9480132460594177,-1.0864900350570679,9.66358493315056e-05,-1.2467387914657593,-1.0915385484695435,4.4945951231056824e-05,-1.4634219408035278,-1.006588101387024,8.481753866362851e-06,-0.5344414710998535,-0.8825452923774719,5.489884642884135e-05,-0.8700806498527527,-1.2108041048049927,2.6870149667956866e-05,-1.1848469972610474,-1.2075797319412231,-8.235324457928073e-06,-1.4147628545761108,-1.1051199436187744,-3.0133674954413436e-05,-0.47370561957359314,-0.937318742275238,-1.7615964679862373e-05,-0.789191484451294,-1.1852374076843262,-4.8889902245718986e-05,-1.0723345279693604,-1.2160974740982056,-7.15244168532081e-05,-1.2987838983535767,-1.1617662906646729,-8.605634502600878e-05
C,0.0,0.0,0.0,-0.46829238533973694,0.04023851826786995,4.049018752994016e-05,-0.8443105220794678,-0.030680228024721146,6.4509229559917e-05,-1.158409833908081,-0.08592480421066284,5.2219536883058026e-05,-1.44736647605896,-0.21818600594997406,4.084136526216753e-05,-0.6821699738502502,-0.6840631365776062,0.00025102522340603173,-0.970178484916687,-0.8888651728630066,0.00027086996124126017,-1.2061306238174438,-0.948432445526123,0.00023668796347919852,-1.4149012565612793,-0.9611560702323914,0.00020066843717359006,-0.6061514019966125,-0.7953492403030396,0.000187818513950333,-0.9363817572593689,-1.061390995979309,0.00019839599553961307,-1.2250235080718994,-1.0976905822753906,0.00014086753071751446,-1.4356337785720825,-1.0372538566589355,9.276769560528919e-05,-0.5351077318191528,-0.8768584728240967,0.00010647311864886433,-0.849956214427948,-1.1769312620162964,0.00010719489364419132,-1.1481833457946777,-1.1939218044281006,6.62688835291192e-05,-1.3707860708236694,-1.1102383136749268,3.364392614457756e-05,-0.4629984200000763,-0.9281256198883057,1.9754879758693278e-05,-0.7443211078643799,-1.1714540719985962,9.876969670585822e-06,-1.0172852277755737,-1.2077304124832153,-9.254772521671839e-06,-1.2395083904266357,-1.1541630029678345,-2.607546775834635e-05
C,0.0,0.0,0.0,-0.4181947708129883,0.029879944398999214,-2.0288342057028785e-05,-0.7998253107070923,-0.07328220456838608,-3.070279490202665e-05,-1.1110801696777344,-0.18245308101177216,-6.0281596233835444e-05,-1.3760275840759277,-0.3399847149848938,-8.577465632697567e-05,-0.7090439796447754,-0.6834812760353088,0.00011582580191316083,-0.9527015686035156,-0.9235326647758484,8.659619197715074e-05,-1.1608436107635498,-1.006145715713501,3.51280250470154e-05,-1.3553227186203003,-1.0201306343078613,-4.942656232742593e-06,-0.6073001623153687,-0.7944724559783936,7.864593499107286e-05,-0.8792839646339417,-1.104116439819336,4.1105558921117336e-05,-1.1367360353469849,-1.161381721496582,-1.3026924534642603e-05,-1.3519786596298218,-1.107553482055664,-4.895040183328092e-05,-0.499855101108551,-0.8673518300056458,2.2857606381876394e-05,-0.7631402611732483,-1.2024186849594116,-1.8083983377437107e-05,-1.030753254890442,-1.2466578483581543,-5.539259655051865e-05,-1.247037410736084,-1.1760660409927368,-7.544228719780222e-05,-0.37894096970558167,-0.9094399213790894,-4.094906398677267e-05,-0.6168391108512878,-1.1894763708114624,-8.221997268265113e-05,-0.861179530620575,-1.2652604579925537,-0.00010886188829317689,-1.0698432922363281,-1.2402030229568481,-0.0001238668046426028
C,0.0,0.0,0.0,-0.39227232336997986,0.0322992317378521,-5.3112718887859955e-05,-0.7856616973876953,-0.08996199071407318,-8.523040742147714e-05,-1.0865339040756226,-0.21578936278820038,-0.00012410228373482823,-1.2642438411712646,-0.42597344517707825,-0.00015842854918446392,-0.7133638262748718,-0.7108633518218994,2.8993244995945133e-05,-0.9336980581283569,-0.9938937425613403,-2.5266690499847755e-05,-1.1139289140701294,-1.1006518602371216,-8.90118462848477e-05,-1.2902225255966187,-1.1411244869232178,-0.00013646340812556446,-0.5774357318878174,-0.8164361715316772,1.0314984137949068e-05,-0.8037635087966919,-1.1544820070266724,-5.3526953706750646e-05,-1.018903374671936,-1.2459206581115723,-0.00011898663069587201,-1.2162449359893799,-1.2179591655731201,-0.00016100755601655692,-0.42575380206108093,-0.8761610984802246,-2.3850458092056215e-05,-0.6435464024543762,-1.2235324382781982,-7.737898704363033e-05,-0.8530274033546448,-1.3016672134399414,-0.0001216995224240236,-1.0411608219146729,-1.264305830001831,-0.00014699743769597262,-0.2456664741039276,-0.8948718309402466,-6.64684412186034e-05,-0.42749521136283875,-1.1812803745269775,-0.00011563863517949358,-0.6273664832115173,-1.3004690408706665,-0.00015072479436639696,-0.8224079608917236,-1.3277653455734253,-0.00017163349548354745
C,0.0,0.0,0.0,0.349190890789032,0.11077135056257248,-0.000340595084708184,0.7071165442466736,0.0022219179663807154,-0.00047701995936222374,1.088431477546692,-0.0612020343542099,-0.0005355266621336341,1.4777159690856934,-0.1524091511964798,-0.0005792932934127748,0.5228216648101807,-0.7887890338897705,-0.000325336295645684,0.9676135182380676,-1.061437726020813,-0.0003780830593314022,1.3489259481430054,-1.0681419372558594,-0.0004277385014574975,1.628063440322876,-0.9961612820625305,-0.0004568462318275124,0.4435756504535675,-0.8962368965148926,-0.00014321913477033377,0.8581796884536743,-1.2712478637695312,-0.0001990854216273874,1.2469192743301392,-1.2650364637374878,-0.00026616439572535455,1.5461790561676025,-1.1403088569641113,-0.00031055096769705415,0.40982964634895325,-0.9116506576538086,2.449702878948301e-05,0.7961256504058838,-1.2424389123916626,-1.8491127775632776e-05,1.1450176239013672,-1.2557612657546997,-9.637688344810158e-05,1.4171950817108154,-1.1907529830932617,-0.00014843084500171244,0.3974282443523407,-0.9064913392066956,0.0001702051522443071,0.7631551623344421,-1.1315996646881104,0.00013294172822497785,1.0329070091247559,-1.1768728494644165,7.621308759553358e-05,1.2768704891204834,-1.1765378713607788,3.6973571695853025e-05
